time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,3.2193459479051887,10.474480432222034,22.798825613149518,0.4168805318167257,5.907246719232791,0.0,3.7851950216752237,7.265067217005935,3.5608282745875512,0.09668037101342401,-0.2691349900347218,0.0,414.5674678070024,413.42752628062414,414.0530203383759,414.7349373509364
4.259999999999997,3.453475246026088,10.91659511858538,23.01153454988821,0.42218036352817556,5.891305007673285,0.0,4.020051370462093,7.471569875458564,3.527946618901574,0.06109215953738499,-0.2595894093400719,0.0,467.9918685030538,468.6671554399098,468.9856040668332,466.2181165750984
4.319999999999996,3.702034905650446,11.371134950933007,23.222312695733837,0.42683162053167134,5.876231803284416,0.0,4.266098450345619,7.679075910867296,3.496490794679275,0.09862515829819792,-0.23829189490716163,0.0,470.6816648710336,472.2675834140339,471.0269684110371,473.9254196681909
4.379999999999995,3.964515264324063,11.837045637293967,23.42880440288462,0.43283459472920693,5.861943639947594,0.0,4.483976123142089,7.850902595348579,3.38555130628578,0.10275412552682993,-0.2378268095176089,0.0,446.7927488013022,446.7744114222724,446.1935381581453,446.53916894155617
4.439999999999993,4.239909265325903,12.312905371075827,23.627822219318585,0.4387698703848528,5.8475716716498205,0.0,4.696535919399108,8.010739981004058,3.247511264008454,0.08988138295996617,-0.2431759438810684,0.0,440.2281400035078,439.72715742126564,438.1530929438785,437.0897431947992
4.499999999999992,4.530063089780463,12.799971248698109,23.821979220137386,0.4449585578072295,5.832601126134119,0.0,4.975825560744209,8.22404955134222,3.2225183202869947,0.12138449378637621,-0.2667876078453119,0.0,483.52753934246033,481.687047833998,482.5646369855945,484.94536520449117
4.559999999999991,4.8342528251264465,13.297178233262676,24.008992686232595,0.45262659876206257,5.817486863840875,0.0,5.164597697442565,8.349340698734776,3.0107666646799034,0.13825073253043815,-0.23217313418020544,0.0,414.71929733821855,417.6795708433527,415.0537307157551,416.5478198540254
4.6199999999999894,5.150571497407425,13.802442501811823,24.184370284354472,0.4603488867399923,5.803545929447367,0.0,5.3799240259018815,8.49254557915387,2.8343106997341594,0.09118277814571621,-0.2327020837817307,0.0,433.35518577865656,433.2554370805802,432.79371024960375,428.8268059160924
4.679999999999988,5.480741466644492,14.316926992149186,24.350398384729512,0.4661359120316195,5.789132578635503,0.0,5.6262357514479815,8.656342215971298,2.698852953170266,0.10531435496371425,-0.2627417303641409,0.0,452.39920724762067,449.9149464160811,449.5965505441069,450.74814875238303
4.739999999999987,5.824633251297641,14.840152501755911,24.506153177085146,0.4720298375302079,5.7734939731470085,0.0,5.837486408197593,8.784093378925858,2.492329532366388,0.07775009450966476,-0.2567544722949307,0.0,424.4560079486296,424.8978576940164,425.8997792991821,423.5432133792052
4.799999999999986,6.180823751506464,15.370539287313393,24.648588785555482,0.4764165335880355,5.757770097501757,0.0,6.0362254758460105,8.895033434403485,2.2552040287974195,0.061691623123051556,-0.2756233869146538,0.0,412.94061534000764,411.1962473428181,414.9466437302512,413.5384595844387
4.859999999999984,6.549258059658152,15.907625886049724,24.77699844818461,0.4801123860563985,5.740959156162642,0.0,6.2456284266683575,9.007286337274662,2.024691036444264,0.06140879748229992,-0.2913310719651434,0.0,417.90916507270936,416.45150093879306,416.99357382513466,416.97184538319675
4.919999999999983,6.933440491364801,16.453646385312187,24.895928902023176,0.4835859059814087,5.724101997373113,0.0,6.560818919568892,9.192176974346866,1.9378376881395583,0.049723810931783574,-0.26570831051257415,0.0,477.5615694183096,479.43793412773965,478.2617863892833,477.37271735194037
4.979999999999982,7.334397278723365,17.008886206399517,25.006199340507994,0.4863771859828292,5.708442861403071,0.0,6.804900848710106,9.315016068015035,1.7371158306403751,0.039194792073988995,-0.2529217572693831,0.0,435.7931994806877,436.79095647320787,436.2061617917726,435.32698824144705
5.0399999999999805,7.752421074106314,17.57300293798521,25.10744071437919,0.4889682333551786,5.693348849246309,0.0,7.129316762078964,9.487583355311374,1.6359451855704195,0.05015893930871123,-0.24899144770475493,0.0,479.580194581902,479.8203388489489,478.867182701455,479.70164024180167
